1CaAj7siVBGifHj59pj5KKzc42UjrHzG3f,0
1ET2n1Fcsxa4TcntJcNu8z7bhsvuYQaqpt,0
1GzyCy3fofDCYdt7a4mQVnDNhXPTCisYsn,10000.00000000
18aQubkBvMV9GqBCy7nPjfpdN8uCZiFQrC,803.56015414
1JNawFxvo5wDWhhZygCQHj14aF1H9Do4XW,0
14PxfrVustwUKb31WW8qevusfR7CGm7KQ5,2535.00000000
147By7P6kwGyRDtZBNbQHw1XjfM938iCNM,0
1EghvgKWuUCrNUbncMmvdorEhFd1XozXXC,150.13575468
1G3Csro9jsrGssJmdgpezj6cbKyu64sfua,119.32687842
